"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Cameroon","Market Average","Market Average","meat_beef","2019-05-01","2066.31","2076.28","2056.33","2067.94","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-06-01","2070.4","2079.34","2061.45","2065.7","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-07-01","2069.87","2078.15","2061.59","2067.51","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-08-01","2071.21","2078.82","2063.6","2078.01","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-09-01","2078.45","2086.02","2055.38","2055.38","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-10-01","2065.44","2076.91","2053.96","2063.83","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-11-01","2068.42","2093.66","2058.25","2093.66","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2019-12-01","2087.78","2101.55","2074.01","2085.93","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-01-01","2087.53","2099.51","2069.01","2069.01","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-02-01","2077.76","2090.54","2053.35","2053.35","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-03-01","2065.49","2080.24","2050.75","2062.26","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-04-01","2067.82","2108.31","2054.9","2108.31","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-05-01","2097.17","2117.39","2076.96","2111.26","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-06-01","2106.32","2124.6","2088.04","2094.62","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-07-01","2099.8","2116.1","2080.48","2080.48","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-08-01","2090.22","2106.19","2049.66","2049.66","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-09-01","2067.43","2088.45","2028.36","2028.36","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-10-01","2047.21","2070.84","2013.56","2013.56","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-11-01","2030.79","2054.91","2006.68","2007.43","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2020-12-01","2020.85","2043.42","1998.28","2024.02","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-01-01","2027.56","2047.07","2004.08","2004.08","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-02-01","2014.84","2033.86","1995.81","2020.77","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-03-01","2022.83","2039.48","1967.76","1967.76","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-04-01","1988.72","2091.92","1963.07","2091.92","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-05-01","2080.51","2111.59","2049.43","2103.19","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-06-01","2095.17","2123.32","2067.02","2117.9","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-07-01","2110.53","2136.39","2084.66","2124","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-08-01","2120.01","2142.82","2097.2","2100.05","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-09-01","2108.24","2129.11","2087.36","2117.25","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-10-01","2117.82","2136.24","2099.4","2123.19","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-11-01","2123.57","2139.62","2107.51","2123.43","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2021-12-01","2125.68","2139.58","2088.17","2088.17","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-01-01","2103.48","2141.86","2084.49","2141.86","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-02-01","2133.41","2168.25","2110.39","2168.25","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-03-01","2156.54","2206.06","2132.08","2206.06","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-04-01","2188.49","2335.42","2159.14","2335.42","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-05-01","2299.15","2490.35","2250.78","2490.35","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-06-01","2441.53","2644.84","2375.36","2644.84","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-07-01","2587.15","2657.42","2496.84","2496.84","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-08-01","2499.17","2565.51","2400.76","2400.76","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-09-01","2432.25","2496.03","2368.46","2426.31","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-10-01","2436.99","2492.57","2381.41","2448.21","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-11-01","2448.83","2496.67","2400.98","2460.85","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2022-12-01","2459.25","2500.41","2418.08","2438.61","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-01-01","2447.84","2483.51","2412.17","2416.09","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-02-01","2431.2","2463.85","2390.19","2390.19","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-03-01","2409.56","2441.55","2377.56","2387.81","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-04-01","2401.49","2430.11","2372.86","2400.86","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-05-01","2406.15","2430.75","2381.56","2413.85","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-06-01","2414.62","2436.05","2393.19","2418.11","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-07-01","2419.47","2438","2371","2371","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-08-01","2390.12","2414.82","2286.89","2286.89","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-09-01","2325.63","2368.76","2282.5","2326.34","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-10-01","2336.06","2373.36","2298.76","2308.27","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-11-01","2322.01","2355.41","2288.62","2355.15","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2023-12-01","2348.51","2380.55","2316.46","2321.33","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-01-01","2331.68","2360.68","2299.06","2299.06","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-02-01","2314.55","2342.29","2286.81","2324.22","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-03-01","2326.2","2350.48","2272.77","2272.77","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-04-01","2293.54","2328.07","2264.34","2328.07","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-05-01","2322.26","2351.47","2286.38","2286.38","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-06-01","2299.79","2328.06","2271.52","2284.43","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-07-01","2294.64","2319.54","2253.71","2253.71","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-08-01","2271.93","2298.47","2209.72","2209.72","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-09-01","2236.55","2282.16","2203.49","2282.16","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-10-01","2273.48","2341.34","2238.81","2341.34","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-11-01","2317.82","2359.02","2267.99","2267.99","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2024-12-01","2282.59","2321.66","2243.52","2265.34","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-01-01","2276.41","2310.33","2242.5","2290.3","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-02-01","2289.9","2319.65","2260.15","2305.19","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-03-01","2302.09","2332.17","2275.8","2332.17","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-04-01","2323.35","2366.54","2297.53","2366.54","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-05-01","2351.98","2380.47","2323.5","2356.46","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-06-01","2354.47","2378.77","2330.16","2372.27","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-07-01","2368.05","2390.21","2345.88","2359.73","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-08-01","2364.15","2383.39","2310.39","2310.39","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-09-01","2331.8","2358.44","2305.17","2321.08","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-10-01","2331.31","2362.7","2308.03","2362.7","XAF"
"","Cameroon","Market Average","Market Average","meat_beef","2025-11-01","2356.01","2380.04","2331.98","2373.67","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-04-01","867.25","884.06","853.45","868.53","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-05-01","870.04","885.37","854.72","881.15","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-06-01","881.76","896.79","866.74","891.46","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-07-01","890.8","905.45","876.14","891.91","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-08-01","891.19","905.14","877.25","886.95","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-09-01","887.29","901.33","874.05","901.33","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-10-01","900.94","920.14","887.65","920.14","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-11-01","917.65","931.44","903.87","913.38","XAF"
"","Cameroon","Market Average","Market Average","oil","2010-12-01","911.51","924.59","898.44","922.38","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-01-01","920.72","933.59","907.85","922.77","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-03-01","923.76","935.54","911.99","934.74","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-04-01","933.43","945.13","921.74","931.76","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-05-01","930.97","942.13","919.82","940.33","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-06-01","939.44","953.28","928.42","953.28","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-07-01","951.29","962.53","940.06","948.63","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-08-01","947.3","958.03","936.58","947.1","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-09-01","946.87","957.13","936.61","949.81","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-10-01","949.95","965.16","940.05","965.16","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-11-01","964.07","974.46","953.69","966.87","XAF"
"","Cameroon","Market Average","Market Average","oil","2011-12-01","965.53","975.53","955.52","968.58","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-01-01","967.69","977.35","958.03","977.34","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-02-01","976.14","985.82","964.89","964.89","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-03-01","965.23","974.83","955.64","974.38","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-04-01","974.81","984.4","965.21","979.84","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-05-01","979.7","989.07","970.33","988.98","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-06-01","988.14","1010.54","978.74","1010.54","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-07-01","1007.65","1018.49","996.82","998.1","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-08-01","996.42","1006.95","985.89","995.88","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-09-01","995.82","1008.71","985.73","1008.71","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-10-01","1008.04","1018.38","997.71","1007.3","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-11-01","1006.78","1016.71","996.86","1009.1","XAF"
"","Cameroon","Market Average","Market Average","oil","2012-12-01","1009.06","1018.65","999.47","1018.53","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-01-01","1017.99","1027.61","1008.36","1018.58","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-02-01","1018.18","1027.46","1008.9","1015.3","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-03-01","1015.8","1027.45","1006.84","1027.45","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-04-01","1027.32","1036.56","1018.09","1024.06","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-05-01","1024.23","1050.02","1015.3","1050.02","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-06-01","1048.16","1059.15","1037.18","1050.97","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-07-01","1048.58","1059.16","1037.99","1050.49","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-08-01","1049.02","1059.21","1038.83","1050.62","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-09-01","1049.99","1059.81","1040.17","1052.05","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-10-01","1051.95","1069.62","1042.45","1069.62","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-11-01","1068.23","1078.55","1057.9","1070.17","XAF"
"","Cameroon","Market Average","Market Average","oil","2013-12-01","1068.64","1078.6","1058.67","1075.42","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-01-01","1074.12","1083.92","1064.32","1071.59","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-02-01","1071.22","1080.68","1061.77","1075.22","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-03-01","1075.3","1084.52","1066.07","1083.64","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-04-01","1083.24","1092.48","1074.01","1078.93","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-05-01","1079.2","1100.58","1070.23","1100.58","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-06-01","1099.38","1109.75","1089.01","1103.61","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-07-01","1101.8","1111.88","1091.72","1102.53","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-08-01","1101.52","1111.25","1091.8","1101.49","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-09-01","1101.41","1110.8","1092.01","1101.12","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-10-01","1101.72","1124.61","1092.62","1124.61","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-11-01","1123.31","1134","1112.62","1120.83","XAF"
"","Cameroon","Market Average","Market Average","oil","2014-12-01","1119.53","1132.19","1109.24","1132.19","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-01-01","1130.68","1141.19","1118.06","1118.06","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-02-01","1118.28","1128.76","1082.61","1082.61","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-03-01","1087.46","1100.41","1074.51","1083.24","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-04-01","1089.45","1101.89","1077.02","1100.7","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-05-01","1104.68","1126.75","1092.25","1126.75","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-06-01","1127.01","1144.55","1113.61","1144.55","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-07-01","1142.07","1155.81","1095.24","1095.24","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-08-01","1097.66","1114.66","1080.95","1114.66","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-09-01","1117.62","1134.36","1100.88","1129.22","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-10-01","1129.9","1153.54","1113.5","1153.54","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-11-01","1151.37","1168.4","1134.34","1145.88","XAF"
"","Cameroon","Market Average","Market Average","oil","2015-12-01","1144.18","1160.35","1123.96","1123.96","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-01-01","1125.66","1141.55","1109.77","1125.72","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-02-01","1128.64","1143.81","1113.46","1128.99","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-03-01","1131.59","1146.12","1117.07","1135.34","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-04-01","1137.23","1174.69","1123.25","1174.69","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-05-01","1172.43","1189.22","1155.65","1184.85","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-06-01","1180.48","1202.7","1164.05","1202.7","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-07-01","1197.24","1214.08","1180.4","1184.84","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-08-01","1181.94","1198.05","1165.84","1179.25","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-09-01","1178.95","1203","1163.64","1203","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-10-01","1201.31","1236.01","1185.23","1236.01","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-11-01","1230.61","1248.64","1212.57","1235.07","XAF"
"","Cameroon","Market Average","Market Average","oil","2016-12-01","1229.64","1256.32","1212.43","1256.32","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-01-01","1250.28","1268.25","1189.73","1189.73","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-02-01","1191.05","1212.53","1169.57","1198.98","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-03-01","1202.93","1223.58","1182.27","1221.36","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-04-01","1222.71","1244.05","1202.18","1244.05","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-05-01","1242.27","1262.85","1221.69","1250.83","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-06-01","1248.07","1303.4","1228.28","1303.4","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-07-01","1295.8","1320","1271.61","1278.7","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-08-01","1273.03","1295.95","1250.12","1273.48","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-09-01","1271.16","1292.85","1224.4","1224.4","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-10-01","1228.34","1268.15","1205.66","1268.15","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-11-01","1270.08","1294.58","1245.58","1276.43","XAF"
"","Cameroon","Market Average","Market Average","oil","2017-12-01","1275.68","1311.19","1252.22","1311.19","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-01-01","1307.06","1331.64","1257.39","1257.39","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-02-01","1258.26","1283.51","1222.26","1222.26","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-03-01","1229.46","1254.28","1204.63","1241.19","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-04-01","1247.75","1271.84","1223.65","1266.16","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-05-01","1268.79","1298.87","1245.01","1298.87","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-06-01","1296.93","1321.31","1272.56","1303.35","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-07-01","1300.18","1323.46","1257.27","1257.27","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-08-01","1259.59","1283.22","1210.84","1210.84","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-09-01","1219.94","1244.43","1195.45","1201.52","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-10-01","1212.79","1264.11","1189.3","1264.11","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-11-01","1268.37","1295.31","1241.43","1275.27","XAF"
"","Cameroon","Market Average","Market Average","oil","2018-12-01","1274.89","1302.59","1249.06","1302.59","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-01-01","1299.29","1325.28","1272.56","1272.56","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-02-01","1272.14","1297.06","1211.02","1211.02","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-03-01","1218.55","1245.21","1191.89","1240.84","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-04-01","1247.8","1274.3","1221.3","1242.28","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-05-01","1247.07","1272.27","1221.87","1260.3","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-06-01","1262.84","1287.32","1238.36","1282.86","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-07-01","1282.33","1306.5","1232.25","1232.25","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-08-01","1236.18","1261.19","1208.94","1208.94","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-09-01","1217.33","1241.51","1193.14","1222.97","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-10-01","1230.37","1253.63","1207.11","1246.42","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-11-01","1250.1","1302.76","1227.23","1302.76","XAF"
"","Cameroon","Market Average","Market Average","oil","2019-12-01","1299.27","1325.68","1272.85","1284.25","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-01-01","1280.91","1305.88","1226.29","1226.29","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-02-01","1230.61","1256.61","1204.61","1209.42","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-03-01","1218.01","1242.86","1160.75","1160.75","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-04-01","1173.71","1205.17","1147.36","1205.17","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-05-01","1214.55","1241.69","1187.4","1232.34","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-06-01","1235.67","1262.55","1208.98","1262.55","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-07-01","1261.19","1287.99","1234.4","1241.14","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-08-01","1241.15","1266.6","1215.7","1251.33","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-09-01","1251.92","1276.39","1227.45","1234.03","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-10-01","1236.42","1259.73","1204.69","1204.69","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-11-01","1210.9","1233.8","1169.05","1169.05","XAF"
"","Cameroon","Market Average","Market Average","oil","2020-12-01","1179.47","1202.81","1156.13","1162.07","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-01-01","1173.58","1196","1151.16","1155.73","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-02-01","1166.66","1188.28","1145.05","1155.76","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-03-01","1165.51","1186.2","1068.04","1068.04","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-04-01","1084","1136.94","1055.39","1136.94","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-05-01","1148.24","1180.23","1116.24","1162.5","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-06-01","1166.26","1197.44","1113.2","1113.2","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-07-01","1119.87","1186.79","1088.97","1186.79","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-08-01","1187.68","1223.46","1151.91","1165.83","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-09-01","1165.45","1223.89","1131.78","1223.89","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-10-01","1218.88","1255.57","1144.17","1144.17","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-11-01","1145.64","1182.36","1108.93","1154.24","XAF"
"","Cameroon","Market Average","Market Average","oil","2021-12-01","1158.65","1201.54","1123.53","1201.54","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-01-01","1200.67","1236.95","1164.38","1189.85","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-02-01","1188.42","1222.53","1154.31","1196.93","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-03-01","1196.09","1228.64","1156.47","1156.47","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-04-01","1160.03","1191.26","1104.17","1104.17","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-05-01","1114.4","1145.52","1083.28","1123.65","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-06-01","1133.37","1163.44","1103.3","1147.39","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-07-01","1152.7","1181.99","1123.41","1179.07","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-08-01","1179.45","1208.73","1150.17","1159.88","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-09-01","1160.94","1188.63","1133.25","1138.1","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-10-01","1142.5","1168.82","1116.17","1168.49","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-11-01","1170.78","1197.22","1144.34","1162.64","XAF"
"","Cameroon","Market Average","Market Average","oil","2022-12-01","1164.17","1284.5","1139.15","1284.5","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-01-01","1277.59","1311.74","1243.44","1285.96","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-02-01","1276.28","1308.73","1243.84","1262.94","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-03-01","1257.81","1288.17","1227.46","1257.97","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-04-01","1256.16","1284.81","1180.7","1180.7","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-05-01","1187.58","1218.43","1156.72","1189.68","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-06-01","1198.75","1228.19","1169.3","1193.64","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-07-01","1201","1229.03","1172.98","1189.96","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-08-01","1196.63","1223.24","1170.02","1213.35","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-09-01","1217.22","1252.92","1191.16","1252.92","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-10-01","1251.42","1278.5","1224.34","1230.87","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-11-01","1230.36","1256.07","1188.17","1188.17","XAF"
"","Cameroon","Market Average","Market Average","oil","2023-12-01","1193.46","1219.03","1167.88","1202.02","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-01-01","1207.75","1232.38","1172.71","1172.71","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-02-01","1180.16","1204.46","1155.87","1194.78","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-03-01","1200.7","1224.46","1174.73","1174.73","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-04-01","1180.97","1204.01","1157.94","1184.26","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-05-01","1189.91","1211.96","1167.85","1182.43","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-06-01","1187.34","1208.33","1091.02","1091.02","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-07-01","1103.67","1132.03","1041.32","1041.32","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-08-01","1060.43","1089.93","1014.64","1014.64","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-09-01","1035.42","1064.75","1006.08","1029.1","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-10-01","1046.65","1086.36","1018.44","1086.36","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-11-01","1095.05","1125.07","1065.04","1098.3","XAF"
"","Cameroon","Market Average","Market Average","oil","2024-12-01","1101.52","1145.44","1072.78","1145.44","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-01-01","1142.87","1173.41","1112.34","1158.17","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-02-01","1152.78","1182.26","1123.3","1163.44","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-03-01","1158.3","1186.48","1130.12","1161.78","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-04-01","1158.1","1184.78","1066.92","1066.92","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-05-01","1073.03","1144.86","1042.9","1144.86","XAF"
"","Cameroon","Market Average","Market Average","oil","2025-06-01","1147.09","1182.73","1111.44","1155.65","XAF"
